Home Score,Category,Away Score
15,Field Goals Attempted,14
7,Field Goals Made,3
46.7%,Field Goals %,21.4%
8,2-Point Field G. Attempted,8
4,2-Point Field Goals Made,3
50%,2-Point Field Goals %,37.5%
7,3-Point Field G. Attempted,6
3,3-Point Field Goals Made,0
42.9%,3-Point Field Goals %,0%
5,Free Throws Attempted,4
5,Free Throws Made,3
100%,Free Throws %,75%
2,Offensive Rebounds,3
7,Defensive Rebounds,6
9,Total Rebounds,9
3,Assists,3
1,Blocks,1
3,Turnovers,5
2,Steals,2
6,Personal Fouls,4
