date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
27.04.2024 18:00,Granada,https://static.flashscore.com/res/image/data/EeaYuYjl-CIm09OR2.png,Breogan,https://static.flashscore.com/res/image/data/GnMnvHhl-CIm09OR2.png,84,85,84,18,18,26,22,,85,17,28,21,19,
