Home Score,Category,Away Score
16,Field Goals Attempted,11
10,Field Goals Made,5
62.5%,Field Goals %,45.5%
10,2-Point Field G. Attempted,6
8,2-Point Field Goals Made,3
80%,2-Point Field Goals %,50%
6,3-Point Field G. Attempted,5
2,3-Point Field Goals Made,2
33.3%,3-Point Field Goals %,40%
5,Free Throws Attempted,12
4,Free Throws Made,9
80%,Free Throws %,75%
3,Offensive Rebounds,1
7,Defensive Rebounds,5
10,Total Rebounds,6
4,Assists,2
1,Blocks,1
3,Turnovers,2
0,Steals,1
7,Personal Fouls,5
