Home Score,Category,Away Score
13,Field Goals Attempted,16
5,Field Goals Made,11
38.5%,Field Goals %,68.8%
6,2-Point Field G. Attempted,7
3,2-Point Field Goals Made,7
50%,2-Point Field Goals %,100%
7,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,4
28.6%,3-Point Field Goals %,44.4%
6,Free Throws Attempted,5
6,Free Throws Made,5
100%,Free Throws %,100%
3,Offensive Rebounds,3
4,Defensive Rebounds,4
7,Total Rebounds,7
5,Assists,5
0,Blocks,0
4,Turnovers,1
1,Steals,2
5,Personal Fouls,6
