Home Score,Category,Away Score
13,Field Goals Attempted,21
5,Field Goals Made,8
38.5%,Field Goals %,38.1%
10,2-Point Field G. Attempted,17
4,2-Point Field Goals Made,7
40%,2-Point Field Goals %,41.2%
3,3-Point Field G. Attempted,4
1,3-Point Field Goals Made,1
33.3%,3-Point Field Goals %,25%
10,Free Throws Attempted,0
9,Free Throws Made,0
90%,Free Throws %,0%
3,Offensive Rebounds,4
5,Defensive Rebounds,3
8,Total Rebounds,7
3,Assists,3
1,Blocks,1
4,Turnovers,4
1,Steals,2
4,Personal Fouls,8
