Home Score,Category,Away Score
16,Field Goals Attempted,18
4,Field Goals Made,10
25%,Field Goals %,55.6%
8,2-Point Field G. Attempted,9
2,2-Point Field Goals Made,7
25%,2-Point Field Goals %,77.8%
8,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,3
25%,3-Point Field Goals %,33.3%
6,Free Throws Attempted,5
4,Free Throws Made,5
66.7%,Free Throws %,100%
3,Offensive Rebounds,3
5,Defensive Rebounds,9
8,Total Rebounds,12
4,Assists,6
0,Blocks,2
2,Turnovers,1
1,Steals,1
6,Personal Fouls,5
