Home Score,Category,Away Score
12,Field Goals Attempted,15
4,Field Goals Made,6
33.3%,Field Goals %,40%
9,2-Point Field G. Attempted,6
4,2-Point Field Goals Made,1
44.4%,2-Point Field Goals %,16.7%
3,3-Point Field G. Attempted,9
0,3-Point Field Goals Made,5
0%,3-Point Field Goals %,55.6%
4,Free Throws Attempted,7
2,Free Throws Made,4
50%,Free Throws %,57.1%
1,Offensive Rebounds,3
7,Defensive Rebounds,7
8,Total Rebounds,10
2,Assists,4
0,Blocks,1
5,Turnovers,4
1,Steals,4
5,Personal Fouls,5
