Home Score,Category,Away Score
18,Field Goals Attempted,11
13,Field Goals Made,4
72.2%,Field Goals %,36.4%
15,2-Point Field G. Attempted,0
11,2-Point Field Goals Made,3
73.3%,2-Point Field Goals %,0%
3,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,1
66.7%,3-Point Field Goals %,9.1%
7,Free Throws Attempted,6
6,Free Throws Made,6
85.7%,Free Throws %,100%
2,Offensive Rebounds,3
8,Defensive Rebounds,4
10,Total Rebounds,7
9,Assists,3
1,Blocks,1
1,Turnovers,4
3,Steals,1
4,Personal Fouls,5
