Home Score,Category,Away Score
15,Field Goals Attempted,13
7,Field Goals Made,6
46.7%,Field Goals %,46.2%
9,2-Point Field G. Attempted,8
5,2-Point Field Goals Made,5
55.6%,2-Point Field Goals %,62.5%
6,3-Point Field G. Attempted,5
2,3-Point Field Goals Made,1
33.3%,3-Point Field Goals %,20%
6,Free Throws Attempted,20
6,Free Throws Made,14
100%,Free Throws %,70%
1,Offensive Rebounds,4
4,Defensive Rebounds,7
5,Total Rebounds,11
5,Assists,6
0,Blocks,0
6,Turnovers,5
2,Steals,3
13,Personal Fouls,7
