Home Score,Category,Away Score
16,Field Goals Attempted,12
11,Field Goals Made,6
68.8%,Field Goals %,50%
11,2-Point Field G. Attempted,7
10,2-Point Field Goals Made,5
90.9%,2-Point Field Goals %,71.4%
5,3-Point Field G. Attempted,5
1,3-Point Field Goals Made,1
20%,3-Point Field Goals %,20%
11,Free Throws Attempted,7
8,Free Throws Made,4
72.7%,Free Throws %,57.1%
2,Offensive Rebounds,2
6,Defensive Rebounds,4
8,Total Rebounds,6
7,Assists,3
1,Blocks,0
2,Turnovers,5
2,Steals,0
6,Personal Fouls,8
