Home Score,Category,Away Score
15,Field Goals Attempted,22
8,Field Goals Made,10
53.3%,Field Goals %,45.5%
7,2-Point Field G. Attempted,15
6,2-Point Field Goals Made,8
85.7%,2-Point Field Goals %,53.3%
8,3-Point Field G. Attempted,7
2,3-Point Field Goals Made,2
25%,3-Point Field Goals %,28.6%
9,Free Throws Attempted,0
7,Free Throws Made,0
77.8%,Free Throws %,0%
4,Offensive Rebounds,4
6,Defensive Rebounds,3
10,Total Rebounds,7
3,Assists,1
2,Blocks,0
4,Turnovers,2
0,Steals,2
4,Personal Fouls,8
