date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
07.04.2024 17:00,MoraBanc Andorra,https://static.flashscore.com/res/image/data/SOXdwvjl-O0FyQb3S.png,Granada,https://static.flashscore.com/res/image/data/EeaYuYjl-CIm09OR2.png,88,62,88,21,14,20,33,,62,17,15,14,16,
