Home Score,Category,Away Score
17,Field Goals Attempted,20
6,Field Goals Made,6
35.3%,Field Goals %,30%
10,2-Point Field G. Attempted,14
5,2-Point Field Goals Made,4
50%,2-Point Field Goals %,28.6%
7,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,2
14.3%,3-Point Field Goals %,33.3%
1,Free Throws Attempted,4
1,Free Throws Made,1
100%,Free Throws %,25%
3,Offensive Rebounds,6
7,Defensive Rebounds,6
10,Total Rebounds,12
3,Assists,2
1,Blocks,1
5,Turnovers,3
2,Steals,1
5,Personal Fouls,4
