Home Score,Category,Away Score
18,Field Goals Attempted,14
8,Field Goals Made,6
44.4%,Field Goals %,42.9%
7,2-Point Field G. Attempted,11
5,2-Point Field Goals Made,6
71.4%,2-Point Field Goals %,54.5%
11,3-Point Field G. Attempted,3
3,3-Point Field Goals Made,0
27.3%,3-Point Field Goals %,0%
8,Free Throws Attempted,14
6,Free Throws Made,11
75%,Free Throws %,78.6%
2,Offensive Rebounds,3
7,Defensive Rebounds,7
9,Total Rebounds,10
4,Assists,4
1,Blocks,0
1,Turnovers,3
2,Steals,1
8,Personal Fouls,7
