Home Score,Category,Away Score
15,Field Goals Attempted,18
7,Field Goals Made,9
46.7%,Field Goals %,50%
6,2-Point Field G. Attempted,8
5,2-Point Field Goals Made,6
83.3%,2-Point Field Goals %,75%
9,3-Point Field G. Attempted,10
2,3-Point Field Goals Made,3
22.2%,3-Point Field Goals %,30%
5,Free Throws Attempted,1
5,Free Throws Made,0
100%,Free Throws %,0%
2,Offensive Rebounds,5
5,Defensive Rebounds,7
7,Total Rebounds,12
3,Assists,7
0,Blocks,0
2,Turnovers,3
3,Steals,1
4,Personal Fouls,6
