Home Score,Category,Away Score
18,Field Goals Attempted,14
4,Field Goals Made,8
22.2%,Field Goals %,57.1%
7,2-Point Field G. Attempted,6
1,2-Point Field Goals Made,6
14.3%,2-Point Field Goals %,100%
11,3-Point Field G. Attempted,8
3,3-Point Field Goals Made,2
27.3%,3-Point Field Goals %,25%
4,Free Throws Attempted,6
4,Free Throws Made,6
100%,Free Throws %,100%
5,Offensive Rebounds,1
8,Defensive Rebounds,9
13,Total Rebounds,10
3,Assists,5
0,Blocks,0
4,Turnovers,0
0,Steals,3
6,Personal Fouls,5
