Home Score,Category,Away Score
17,Field Goals Attempted,20
9,Field Goals Made,9
52.9%,Field Goals %,45%
12,2-Point Field G. Attempted,12
6,2-Point Field Goals Made,5
50%,2-Point Field Goals %,41.7%
5,3-Point Field G. Attempted,8
3,3-Point Field Goals Made,4
60%,3-Point Field Goals %,50%
4,Free Throws Attempted,3
4,Free Throws Made,2
100%,Free Throws %,66.7%
0,Offensive Rebounds,4
6,Defensive Rebounds,5
6,Total Rebounds,9
6,Assists,6
1,Blocks,1
1,Turnovers,2
1,Steals,1
5,Personal Fouls,5
