Home Score,Category,Away Score
13,Field Goals Attempted,17
3,Field Goals Made,10
23.1%,Field Goals %,58.8%
6,2-Point Field G. Attempted,10
3,2-Point Field Goals Made,8
50%,2-Point Field Goals %,80%
7,3-Point Field G. Attempted,7
0,3-Point Field Goals Made,2
0%,3-Point Field Goals %,28.6%
4,Free Throws Attempted,6
3,Free Throws Made,5
75%,Free Throws %,83.3%
2,Offensive Rebounds,3
3,Defensive Rebounds,10
5,Total Rebounds,13
2,Assists,4
0,Blocks,0
4,Turnovers,1
0,Steals,3
5,Personal Fouls,5
