date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
24.03.2024 17:00,Valencia,https://static.flashscore.com/res/image/data/UFmsOtyB-8WaC2y8l.png,Murcia,https://static.flashscore.com/res/image/data/bFsA9LdM-zDAuo2gq.png,83,82,83,23,26,7,27,,82,16,15,27,24,
