Home Score,Category,Away Score
14,Field Goals Attempted,17
8,Field Goals Made,9
57.1%,Field Goals %,52.9%
9,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,8
66.7%,2-Point Field Goals %,72.7%
5,3-Point Field G. Attempted,6
2,3-Point Field Goals Made,1
40%,3-Point Field Goals %,16.7%
4,Free Throws Attempted,5
3,Free Throws Made,5
75%,Free Throws %,100%
2,Offensive Rebounds,1
7,Defensive Rebounds,4
9,Total Rebounds,5
5,Assists,3
0,Blocks,2
3,Turnovers,0
0,Steals,1
6,Personal Fouls,5
