Home Score,Category,Away Score
13,Field Goals Attempted,15
7,Field Goals Made,6
53.8%,Field Goals %,40%
8,2-Point Field G. Attempted,7
6,2-Point Field Goals Made,4
75%,2-Point Field Goals %,57.1%
5,3-Point Field G. Attempted,8
1,3-Point Field Goals Made,2
20%,3-Point Field Goals %,25%
3,Free Throws Attempted,9
3,Free Throws Made,6
100%,Free Throws %,66.7%
1,Offensive Rebounds,1
8,Defensive Rebounds,4
9,Total Rebounds,5
6,Assists,2
0,Blocks,0
5,Turnovers,1
0,Steals,3
8,Personal Fouls,5
