Home Score,Category,Away Score
14,Field Goals Attempted,13
3,Field Goals Made,8
21.4%,Field Goals %,61.5%
6,2-Point Field G. Attempted,8
3,2-Point Field Goals Made,6
50%,2-Point Field Goals %,75%
8,3-Point Field G. Attempted,5
0,3-Point Field Goals Made,2
0%,3-Point Field Goals %,40%
6,Free Throws Attempted,5
5,Free Throws Made,5
83.3%,Free Throws %,100%
4,Offensive Rebounds,1
3,Defensive Rebounds,8
7,Total Rebounds,9
2,Assists,5
0,Blocks,0
3,Turnovers,4
3,Steals,1
7,Personal Fouls,6
