date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
09.05.2024 21:30,Joventut Badalona,https://static.flashscore.com/res/image/data/O0k3SqZA-4QFp2rHo.png,Tenerife,https://static.flashscore.com/res/image/data/hYgHe1h5-jkCvWF0A.png,96,88,96,31,23,20,22,,88,17,16,27,28,
