Home Score,Category,Away Score
17,Field Goals Attempted,20
10,Field Goals Made,9
58.8%,Field Goals %,45%
14,2-Point Field G. Attempted,11
8,2-Point Field Goals Made,6
57.1%,2-Point Field Goals %,54.5%
3,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,3
66.7%,3-Point Field Goals %,33.3%
6,Free Throws Attempted,0
4,Free Throws Made,0
66.7%,Free Throws %,0%
3,Offensive Rebounds,5
5,Defensive Rebounds,6
8,Total Rebounds,11
4,Assists,3
0,Blocks,0
2,Turnovers,5
3,Steals,2
3,Personal Fouls,5
