Home Score,Category,Away Score
20,Field Goals Attempted,19
12,Field Goals Made,9
60%,Field Goals %,47.4%
12,2-Point Field G. Attempted,14
9,2-Point Field Goals Made,7
75%,2-Point Field Goals %,50%
8,3-Point Field G. Attempted,5
3,3-Point Field Goals Made,2
37.5%,3-Point Field Goals %,40%
1,Free Throws Attempted,2
1,Free Throws Made,0
100%,Free Throws %,0%
3,Offensive Rebounds,4
7,Defensive Rebounds,6
10,Total Rebounds,10
4,Assists,5
1,Blocks,0
4,Turnovers,4
2,Steals,3
3,Personal Fouls,4
