Home Score,Category,Away Score
10,Field Goals Attempted,29
4,Field Goals Made,6
40%,Field Goals %,20.7%
7,2-Point Field G. Attempted,16
2,2-Point Field Goals Made,3
28.6%,2-Point Field Goals %,18.8%
3,3-Point Field G. Attempted,13
2,3-Point Field Goals Made,3
66.7%,3-Point Field Goals %,23.1%
8,Free Throws Attempted,3
4,Free Throws Made,2
50%,Free Throws %,66.7%
1,Offensive Rebounds,5
9,Defensive Rebounds,7
10,Total Rebounds,12
5,Assists,2
3,Blocks,0
7,Turnovers,2
1,Steals,2
5,Personal Fouls,6
