g_3_GfcGDjgL,60-60
g_3_GfcGDjgL,60-62
g_3_GfcGDjgL,60-64
g_3_GfcGDjgL,63-64
g_3_GfcGDjgL,63-66
g_3_GfcGDjgL,65-66
g_3_GfcGDjgL,65-67
g_3_GfcGDjgL,65-68
g_3_GfcGDjgL,65-70
g_3_GfcGDjgL,65-72
g_3_GfcGDjgL,65-73
g_3_GfcGDjgL,67-73
g_3_GfcGDjgL,68-73
g_3_GfcGDjgL,69-73
g_3_GfcGDjgL,72-73
g_3_GfcGDjgL,72-76
g_3_GfcGDjgL,72-78
g_3_GfcGDjgL,73-78
g_3_GfcGDjgL,74-78
g_3_GfcGDjgL,74-81
g_3_GfcGDjgL,77-81
g_3_GfcGDjgL,77-82
g_3_GfcGDjgL,77-83
g_3_GfcGDjgL,79-83
g_3_GfcGDjgL,79-84
g_3_GfcGDjgL,79-85
g_3_GfcGDjgL,81-85
