date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
06.06.2024 18:30,Monaco,https://static.flashscore.com/res/image/data/hbUp8LxS-f91ulBjI.png,Paris,https://static.flashscore.com/res/image/data/tpKyyPdM-4SxCtSdp.png,70,77,70,11,25,15,19,,77,25,13,17,22,
