Home Score,Category,Away Score
16,Field Goals Attempted,20
8,Field Goals Made,10
50%,Field Goals %,50%
8,2-Point Field G. Attempted,13
5,2-Point Field Goals Made,9
62.5%,2-Point Field Goals %,69.2%
8,3-Point Field G. Attempted,7
3,3-Point Field Goals Made,1
37.5%,3-Point Field Goals %,14.3%
2,Free Throws Attempted,1
0,Free Throws Made,1
0%,Free Throws %,100%
1,Offensive Rebounds,5
6,Defensive Rebounds,8
7,Total Rebounds,13
4,Assists,1
3,Blocks,0
1,Turnovers,2
1,Steals,0
5,Personal Fouls,3
