Home Score,Category,Away Score
14,Field Goals Attempted,12
6,Field Goals Made,5
42.9%,Field Goals %,41.7%
9,2-Point Field G. Attempted,9
4,2-Point Field Goals Made,4
44.4%,2-Point Field Goals %,44.4%
5,3-Point Field G. Attempted,3
2,3-Point Field Goals Made,1
40%,3-Point Field Goals %,33.3%
2,Free Throws Attempted,12
1,Free Throws Made,6
50%,Free Throws %,50%
1,Offensive Rebounds,2
7,Defensive Rebounds,8
8,Total Rebounds,10
3,Assists,2
0,Blocks,0
4,Turnovers,2
0,Steals,2
7,Personal Fouls,4
