g_3_CEMPeNKD,22-13
g_3_CEMPeNKD,23-13
g_3_CEMPeNKD,23-15
g_3_CEMPeNKD,23-16
g_3_CEMPeNKD,24-16
g_3_CEMPeNKD,25-16
g_3_CEMPeNKD,26-16
g_3_CEMPeNKD,26-19
g_3_CEMPeNKD,28-19
g_3_CEMPeNKD,28-22
g_3_CEMPeNKD,29-22
g_3_CEMPeNKD,29-24
g_3_CEMPeNKD,31-24
g_3_CEMPeNKD,34-24
g_3_CEMPeNKD,34-25
g_3_CEMPeNKD,34-28
g_3_CEMPeNKD,35-28
g_3_CEMPeNKD,36-28
g_3_CEMPeNKD,37-28
g_3_CEMPeNKD,37-31
g_3_CEMPeNKD,38-31
g_3_CEMPeNKD,39-31
g_3_CEMPeNKD,39-32
g_3_CEMPeNKD,39-33
g_3_CEMPeNKD,40-33
g_3_CEMPeNKD,41-33
g_3_CEMPeNKD,41-35
g_3_CEMPeNKD,41-37
g_3_CEMPeNKD,43-37
g_3_CEMPeNKD,43-40
g_3_CEMPeNKD,44-40
g_3_CEMPeNKD,45-40
g_3_CEMPeNKD,45-43
