Home Score,Category,Away Score
14,Field Goals Attempted,16
5,Field Goals Made,10
35.7%,Field Goals %,62.5%
7,2-Point Field G. Attempted,8
4,2-Point Field Goals Made,4
57.1%,2-Point Field Goals %,50%
7,3-Point Field G. Attempted,8
1,3-Point Field Goals Made,6
14.3%,3-Point Field Goals %,75%
16,Free Throws Attempted,8
14,Free Throws Made,4
87.5%,Free Throws %,50%
2,Offensive Rebounds,1
4,Defensive Rebounds,7
6,Total Rebounds,8
4,Assists,8
0,Blocks,1
1,Turnovers,3
1,Steals,0
5,Personal Fouls,11
