Home Score,Category,Away Score
18,Field Goals Attempted,19
11,Field Goals Made,9
61.1%,Field Goals %,47.4%
10,2-Point Field G. Attempted,12
7,2-Point Field Goals Made,6
70%,2-Point Field Goals %,50%
8,3-Point Field G. Attempted,7
4,3-Point Field Goals Made,3
50%,3-Point Field Goals %,42.9%
3,Free Throws Attempted,2
3,Free Throws Made,2
100%,Free Throws %,100%
1,Offensive Rebounds,2
8,Defensive Rebounds,5
9,Total Rebounds,7
8,Assists,7
1,Blocks,1
1,Turnovers,2
1,Steals,0
4,Personal Fouls,4
