Home Score,Category,Away Score
22,Field Goals Attempted,12
9,Field Goals Made,4
40.9%,Field Goals %,33.3%
15,2-Point Field G. Attempted,8
7,2-Point Field Goals Made,4
46.7%,2-Point Field Goals %,50%
7,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,0
28.6%,3-Point Field Goals %,0%
6,Free Throws Attempted,0
6,Free Throws Made,0
100%,Free Throws %,0%
4,Offensive Rebounds,1
6,Defensive Rebounds,8
10,Total Rebounds,9
6,Assists,0
0,Blocks,0
3,Turnovers,11
5,Steals,3
3,Personal Fouls,5
