Home Score,Category,Away Score
14,Field Goals Attempted,15
6,Field Goals Made,9
42.9%,Field Goals %,60%
8,2-Point Field G. Attempted,12
4,2-Point Field Goals Made,7
50%,2-Point Field Goals %,58.3%
6,3-Point Field G. Attempted,3
2,3-Point Field Goals Made,2
33.3%,3-Point Field Goals %,66.7%
4,Free Throws Attempted,9
3,Free Throws Made,5
75%,Free Throws %,55.6%
1,Offensive Rebounds,2
3,Defensive Rebounds,8
4,Total Rebounds,10
4,Assists,5
1,Blocks,1
5,Turnovers,2
0,Steals,2
6,Personal Fouls,5
