Home Score,Category,Away Score
17,Field Goals Attempted,14
7,Field Goals Made,6
41.2%,Field Goals %,42.9%
9,2-Point Field G. Attempted,9
5,2-Point Field Goals Made,4
55.6%,2-Point Field Goals %,44.4%
8,3-Point Field G. Attempted,5
2,3-Point Field Goals Made,2
25%,3-Point Field Goals %,40%
5,Free Throws Attempted,11
2,Free Throws Made,5
40%,Free Throws %,45.5%
3,Offensive Rebounds,1
11,Defensive Rebounds,10
14,Total Rebounds,11
5,Assists,7
1,Blocks,0
3,Turnovers,3
2,Steals,2
8,Personal Fouls,5
