date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
14.04.2024 12:30,Baskonia,https://static.flashscore.com/res/image/data/fcISR1Ca-hhuZJcqF.png,Breogan,https://static.flashscore.com/res/image/data/GnMnvHhl-CIm09OR2.png,76,74,76,13,20,18,25,,74,27,12,19,16,
