date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
27.04.2024 20:45,Basquet Girona,https://static.flashscore.com/res/image/data/h4mAxXEa-j9n48rs9.png,Bilbao,https://static.flashscore.com/res/image/data/Ch6tZ7jl-0hu4VHO8.png,81,68,81,14,22,23,22,,68,15,12,21,20,
