Home Score,Category,Away Score
16,Field Goals Attempted,13
8,Field Goals Made,8
50%,Field Goals %,61.5%
13,2-Point Field G. Attempted,8
7,2-Point Field Goals Made,5
53.8%,2-Point Field Goals %,62.5%
3,3-Point Field G. Attempted,5
1,3-Point Field Goals Made,3
33.3%,3-Point Field Goals %,60%
8,Free Throws Attempted,2
5,Free Throws Made,1
62.5%,Free Throws %,50%
3,Offensive Rebounds,1
4,Defensive Rebounds,7
7,Total Rebounds,8
6,Assists,6
2,Blocks,1
3,Turnovers,6
4,Steals,1
5,Personal Fouls,6
