Home Score,Category,Away Score
17,Field Goals Attempted,16
13,Field Goals Made,12
76.5%,Field Goals %,75%
9,2-Point Field G. Attempted,12
7,2-Point Field Goals Made,10
77.8%,2-Point Field Goals %,83.3%
8,3-Point Field G. Attempted,4
6,3-Point Field Goals Made,2
75%,3-Point Field Goals %,50%
2,Free Throws Attempted,8
2,Free Throws Made,5
100%,Free Throws %,62.5%
2,Offensive Rebounds,2
2,Defensive Rebounds,2
4,Total Rebounds,4
8,Assists,3
1,Blocks,0
4,Turnovers,3
1,Steals,2
5,Personal Fouls,5
