Home Score,Category,Away Score
13,Field Goals Attempted,15
4,Field Goals Made,7
30.8%,Field Goals %,46.7%
6,2-Point Field G. Attempted,8
2,2-Point Field Goals Made,4
33.3%,2-Point Field Goals %,50%
7,3-Point Field G. Attempted,7
2,3-Point Field Goals Made,3
28.6%,3-Point Field Goals %,42.9%
8,Free Throws Attempted,0
5,Free Throws Made,0
62.5%,Free Throws %,0%
4,Offensive Rebounds,3
5,Defensive Rebounds,5
9,Total Rebounds,8
2,Assists,4
2,Blocks,0
2,Turnovers,3
3,Steals,2
4,Personal Fouls,5
