Home Score,Category,Away Score
13,Field Goals Attempted,16
8,Field Goals Made,6
61.5%,Field Goals %,37.5%
10,2-Point Field G. Attempted,7
7,2-Point Field Goals Made,2
70%,2-Point Field Goals %,28.6%
3,3-Point Field G. Attempted,9
1,3-Point Field Goals Made,4
33.3%,3-Point Field Goals %,44.4%
8,Free Throws Attempted,5
7,Free Throws Made,3
87.5%,Free Throws %,60%
2,Offensive Rebounds,6
4,Defensive Rebounds,4
6,Total Rebounds,10
2,Assists,3
0,Blocks,0
2,Turnovers,2
0,Steals,0
6,Personal Fouls,7
