Home Score,Category,Away Score
19,Field Goals Attempted,17
8,Field Goals Made,8
42.1%,Field Goals %,47.1%
15,2-Point Field G. Attempted,7
8,2-Point Field Goals Made,3
53.3%,2-Point Field Goals %,42.9%
4,3-Point Field G. Attempted,10
0,3-Point Field Goals Made,5
0%,3-Point Field Goals %,50%
10,Free Throws Attempted,5
7,Free Throws Made,4
70%,Free Throws %,80%
9,Offensive Rebounds,1
8,Defensive Rebounds,5
17,Total Rebounds,6
4,Assists,6
0,Blocks,1
7,Turnovers,3
2,Steals,2
5,Personal Fouls,8
