Home Score,Category,Away Score
17,Field Goals Attempted,19
8,Field Goals Made,7
47.1%,Field Goals %,36.8%
14,2-Point Field G. Attempted,9
6,2-Point Field Goals Made,6
42.9%,2-Point Field Goals %,66.7%
3,3-Point Field G. Attempted,10
2,3-Point Field Goals Made,1
66.7%,3-Point Field Goals %,10%
3,Free Throws Attempted,7
3,Free Throws Made,4
100%,Free Throws %,57.1%
3,Offensive Rebounds,5
8,Defensive Rebounds,6
11,Total Rebounds,11
2,Assists,4
0,Blocks,1
4,Turnovers,4
1,Steals,3
6,Personal Fouls,6
