g_3_40FOYtj1,48-40
g_3_40FOYtj1,48-43
g_3_40FOYtj1,48-45
g_3_40FOYtj1,48-47
g_3_40FOYtj1,50-47
g_3_40FOYtj1,50-50
g_3_40FOYtj1,52-50
g_3_40FOYtj1,52-53
g_3_40FOYtj1,52-54
g_3_40FOYtj1,52-55
g_3_40FOYtj1,52-56
g_3_40FOYtj1,53-56
g_3_40FOYtj1,53-58
g_3_40FOYtj1,56-58
g_3_40FOYtj1,57-58
g_3_40FOYtj1,58-58
g_3_40FOYtj1,58-59
g_3_40FOYtj1,58-60
g_3_40FOYtj1,59-60
g_3_40FOYtj1,60-60
g_3_40FOYtj1,60-63
g_3_40FOYtj1,61-63
g_3_40FOYtj1,62-63
g_3_40FOYtj1,62-65
