Home Score,Category,Away Score
16,Field Goals Attempted,18
10,Field Goals Made,8
62.5%,Field Goals %,44.4%
6,2-Point Field G. Attempted,15
5,2-Point Field Goals Made,6
83.3%,2-Point Field Goals %,40%
10,3-Point Field G. Attempted,3
5,3-Point Field Goals Made,2
50%,3-Point Field Goals %,66.7%
5,Free Throws Attempted,0
4,Free Throws Made,0
80%,Free Throws %,0%
1,Offensive Rebounds,4
5,Defensive Rebounds,5
6,Total Rebounds,9
4,Assists,3
1,Blocks,0
2,Turnovers,5
3,Steals,1
3,Personal Fouls,7
