Home Score,Category,Away Score
11,Field Goals Attempted,15
6,Field Goals Made,9
54.5%,Field Goals %,60%
3,2-Point Field G. Attempted,12
2,2-Point Field Goals Made,8
66.7%,2-Point Field Goals %,66.7%
8,3-Point Field G. Attempted,3
4,3-Point Field Goals Made,1
50%,3-Point Field Goals %,33.3%
10,Free Throws Attempted,5
7,Free Throws Made,3
70%,Free Throws %,60%
1,Offensive Rebounds,2
5,Defensive Rebounds,6
6,Total Rebounds,8
2,Assists,7
1,Blocks,0
5,Turnovers,4
2,Steals,2
5,Personal Fouls,6
