Home Score,Category,Away Score
18,Field Goals Attempted,20
12,Field Goals Made,11
66.7%,Field Goals %,55%
11,2-Point Field G. Attempted,17
8,2-Point Field Goals Made,10
72.7%,2-Point Field Goals %,58.8%
7,3-Point Field G. Attempted,3
4,3-Point Field Goals Made,1
57.1%,3-Point Field Goals %,33.3%
2,Free Throws Attempted,5
2,Free Throws Made,5
100%,Free Throws %,100%
4,Offensive Rebounds,2
3,Defensive Rebounds,2
7,Total Rebounds,4
5,Assists,6
0,Blocks,0
3,Turnovers,3
2,Steals,2
5,Personal Fouls,3
