Home Score,Category,Away Score
10,Field Goals Attempted,18
6,Field Goals Made,7
60%,Field Goals %,38.9%
2,2-Point Field G. Attempted,12
3,2-Point Field Goals Made,4
100%,2-Point Field Goals %,33.3%
8,3-Point Field G. Attempted,6
3,3-Point Field Goals Made,3
37.5%,3-Point Field Goals %,50%
4,Free Throws Attempted,0
4,Free Throws Made,0
100%,Free Throws %,0%
2,Offensive Rebounds,1
10,Defensive Rebounds,4
12,Total Rebounds,5
1,Assists,3
1,Blocks,0
6,Turnovers,0
0,Steals,4
5,Personal Fouls,6
