Home Score,Category,Away Score
15,Field Goals Attempted,19
5,Field Goals Made,11
33.3%,Field Goals %,57.9%
9,2-Point Field G. Attempted,8
3,2-Point Field Goals Made,7
33.3%,2-Point Field Goals %,87.5%
6,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,4
33.3%,3-Point Field Goals %,36.4%
7,Free Throws Attempted,0
5,Free Throws Made,0
71.4%,Free Throws %,0%
3,Offensive Rebounds,4
3,Defensive Rebounds,8
6,Total Rebounds,12
2,Assists,7
0,Blocks,1
1,Turnovers,1
0,Steals,0
4,Personal Fouls,4
