Home Score,Category,Away Score
16,Field Goals Attempted,16
9,Field Goals Made,6
56.3%,Field Goals %,37.5%
10,2-Point Field G. Attempted,11
7,2-Point Field Goals Made,5
70%,2-Point Field Goals %,45.5%
6,3-Point Field G. Attempted,5
2,3-Point Field Goals Made,1
33.3%,3-Point Field Goals %,20%
1,Free Throws Attempted,8
1,Free Throws Made,7
100%,Free Throws %,87.5%
2,Offensive Rebounds,4
5,Defensive Rebounds,4
7,Total Rebounds,8
7,Assists,5
2,Blocks,1
3,Turnovers,2
1,Steals,1
8,Personal Fouls,4
