matchId,eventTime,homeTeam,awayTeam
"g_3_xIgODkl3","23.07. 17:00","Monaco U18","Gibraltar U18"
"g_3_G6mKVN9l","23.07. 19:30","Andorra U18","Albania U18"
"g_3_OWjST1v1","24.07. 12:00","Moldova U18","Luxembourg U18"
"g_3_GWWA4oBk","24.07. 14:30","San Marino U18","Monaco U18"
"g_3_WGIHvJhJ","24.07. 17:00","Malta U18","Andorra U18"
"g_3_pQ30F2P7","24.07. 19:30","Gibraltar U18","Armenia U18"
