matchId,eventTime,homeTeam,awayTeam
"g_3_tQGd8V03","14.07. 12:00","Czech Republic U20","Lithuania U20"
"g_3_4Oy0e4vC","14.07. 12:00","Slovenia U20","Iceland U20"
"g_3_0YiC20Us","14.07. 14:30","Germany U20","Belgium U20"
"g_3_hjeTXlPj","14.07. 14:30","Poland U20","Israel U20"
"g_3_StF469VF","14.07. 17:00","Greece U20","Romania U20"
"g_3_KdmFehHc","14.07. 17:00","Spain U20","Finland U20"
"g_3_8beK0vaf","14.07. 19:30","Italy U20","Ukraine U20"
"g_3_dbYicQ9a","14.07. 19:30","Serbia U20","France U20"
