Home Score,Category,Away Score
21,Field Goals Attempted,18
8,Field Goals Made,7
38.1%,Field Goals %,38.9%
13,2-Point Field G. Attempted,11
6,2-Point Field Goals Made,7
46.2%,2-Point Field Goals %,63.6%
8,3-Point Field G. Attempted,7
2,3-Point Field Goals Made,0
25%,3-Point Field Goals %,0%
0,Free Throws Attempted,4
0,Free Throws Made,2
0%,Free Throws %,50%
3,Offensive Rebounds,3
8,Defensive Rebounds,9
11,Total Rebounds,12
2,Assists,4
1,Blocks,0
0,Turnovers,3
2,Steals,0
5,Personal Fouls,3
