Home Score,Category,Away Score
16,Field Goals Attempted,16
10,Field Goals Made,10
62.5%,Field Goals %,62.5%
11,2-Point Field G. Attempted,9
7,2-Point Field Goals Made,6
63.6%,2-Point Field Goals %,66.7%
5,3-Point Field G. Attempted,7
3,3-Point Field Goals Made,4
60%,3-Point Field Goals %,57.1%
12,Free Throws Attempted,3
9,Free Throws Made,3
75%,Free Throws %,100%
3,Offensive Rebounds,1
6,Defensive Rebounds,6
9,Total Rebounds,7
3,Assists,5
0,Blocks,0
1,Turnovers,2
1,Steals,1
5,Personal Fouls,9
