Home Score,Category,Away Score
18,Field Goals Attempted,11
11,Field Goals Made,3
61.1%,Field Goals %,27.3%
12,2-Point Field G. Attempted,6
8,2-Point Field Goals Made,1
66.7%,2-Point Field Goals %,16.7%
6,3-Point Field G. Attempted,5
3,3-Point Field Goals Made,2
50%,3-Point Field Goals %,40%
11,Free Throws Attempted,0
6,Free Throws Made,0
54.5%,Free Throws %,0%
5,Offensive Rebounds,1
7,Defensive Rebounds,4
12,Total Rebounds,5
5,Assists,2
0,Blocks,0
0,Turnovers,7
4,Steals,0
2,Personal Fouls,8
