Home Score,Category,Away Score
18,Field Goals Attempted,22
11,Field Goals Made,8
61.1%,Field Goals %,36.4%
13,2-Point Field G. Attempted,14
7,2-Point Field Goals Made,6
53.8%,2-Point Field Goals %,42.9%
5,3-Point Field G. Attempted,8
4,3-Point Field Goals Made,2
80%,3-Point Field Goals %,25%
3,Free Throws Attempted,7
3,Free Throws Made,5
100%,Free Throws %,71.4%
4,Offensive Rebounds,4
7,Defensive Rebounds,3
11,Total Rebounds,7
4,Assists,2
0,Blocks,1
3,Turnovers,0
0,Steals,1
5,Personal Fouls,2
