Home Score,Category,Away Score
16,Field Goals Attempted,21
7,Field Goals Made,7
43.8%,Field Goals %,33.3%
8,2-Point Field G. Attempted,11
2,2-Point Field Goals Made,6
25%,2-Point Field Goals %,54.5%
8,3-Point Field G. Attempted,10
5,3-Point Field Goals Made,1
62.5%,3-Point Field Goals %,10%
6,Free Throws Attempted,10
4,Free Throws Made,6
66.7%,Free Throws %,60%
1,Offensive Rebounds,3
12,Defensive Rebounds,7
13,Total Rebounds,10
5,Assists,5
0,Blocks,0
5,Turnovers,1
0,Steals,5
10,Personal Fouls,6
