Home Score,Category,Away Score
17,Field Goals Attempted,15
11,Field Goals Made,5
64.7%,Field Goals %,33.3%
10,2-Point Field G. Attempted,7
8,2-Point Field Goals Made,4
80%,2-Point Field Goals %,57.1%
7,3-Point Field G. Attempted,8
3,3-Point Field Goals Made,1
42.9%,3-Point Field Goals %,12.5%
6,Free Throws Attempted,4
6,Free Throws Made,4
100%,Free Throws %,100%
2,Offensive Rebounds,4
6,Defensive Rebounds,4
8,Total Rebounds,8
9,Assists,3
0,Blocks,0
0,Turnovers,5
4,Steals,0
4,Personal Fouls,5
