Home Score,Category,Away Score
16,Field Goals Attempted,9
5,Field Goals Made,4
31.3%,Field Goals %,44.4%
13,2-Point Field G. Attempted,4
5,2-Point Field Goals Made,3
38.5%,2-Point Field Goals %,75%
3,3-Point Field G. Attempted,5
0,3-Point Field Goals Made,1
0%,3-Point Field Goals %,20%
12,Free Throws Attempted,15
10,Free Throws Made,15
83.3%,Free Throws %,100%
2,Offensive Rebounds,2
0,Defensive Rebounds,5
2,Total Rebounds,7
5,Assists,4
0,Blocks,3
2,Turnovers,5
2,Steals,1
12,Personal Fouls,9
