Home Score,Category,Away Score
23,Field Goals Attempted,20
7,Field Goals Made,8
30.4%,Field Goals %,40%
17,2-Point Field G. Attempted,14
6,2-Point Field Goals Made,6
35.3%,2-Point Field Goals %,42.9%
6,3-Point Field G. Attempted,6
1,3-Point Field Goals Made,2
16.7%,3-Point Field Goals %,33.3%
10,Free Throws Attempted,4
8,Free Throws Made,3
80%,Free Throws %,75%
3,Offensive Rebounds,4
5,Defensive Rebounds,6
8,Total Rebounds,10
6,Assists,6
1,Blocks,2
1,Turnovers,3
3,Steals,1
4,Personal Fouls,8
