Home Score,Category,Away Score
18,Field Goals Attempted,14
5,Field Goals Made,8
27.8%,Field Goals %,57.1%
7,2-Point Field G. Attempted,5
3,2-Point Field Goals Made,2
42.9%,2-Point Field Goals %,40%
11,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,6
18.2%,3-Point Field Goals %,66.7%
0,Free Throws Attempted,6
0,Free Throws Made,4
0%,Free Throws %,66.7%
4,Offensive Rebounds,2
4,Defensive Rebounds,9
8,Total Rebounds,11
3,Assists,6
0,Blocks,0
2,Turnovers,1
0,Steals,2
6,Personal Fouls,3
