Home Score,Category,Away Score
14,Field Goals Attempted,16
6,Field Goals Made,6
42.9%,Field Goals %,37.5%
8,2-Point Field G. Attempted,7
4,2-Point Field Goals Made,2
50%,2-Point Field Goals %,28.6%
6,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,4
33.3%,3-Point Field Goals %,44.4%
12,Free Throws Attempted,8
9,Free Throws Made,6
75%,Free Throws %,75%
2,Offensive Rebounds,4
6,Defensive Rebounds,6
8,Total Rebounds,10
7,Assists,2
0,Blocks,0
5,Turnovers,7
3,Steals,1
8,Personal Fouls,9
