Home Score,Category,Away Score
16,Field Goals Attempted,16
11,Field Goals Made,6
68.8%,Field Goals %,37.5%
8,2-Point Field G. Attempted,10
6,2-Point Field Goals Made,4
75%,2-Point Field Goals %,40%
8,3-Point Field G. Attempted,6
5,3-Point Field Goals Made,2
62.5%,3-Point Field Goals %,33.3%
4,Free Throws Attempted,7
4,Free Throws Made,6
100%,Free Throws %,85.7%
1,Offensive Rebounds,3
6,Defensive Rebounds,4
7,Total Rebounds,7
10,Assists,3
2,Blocks,1
3,Turnovers,5
3,Steals,2
6,Personal Fouls,5
